rowid,name,auroc,auroc_std,auprc,auprc_std,f1,f1_std,sensitivity,sensitivity_std,specificity,specificity_std,ppv,ppv_std,npv,npv_std,accuracy,accuracy_std,tn,tn_std,fn,fn_std,tp,tp_std,fp,fp_std
46,pfda_SwitchModel-LogisticRegression_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7139307713099802,0.06847291750453591,0.8615272608520504,0.0399353610436579,0.7383394910461053,0.10122410602836525,0.6496208373370844,0.12623800400902224,0.7442943722943722,0.09958857891177716,0.8877937580135722,0.047279810974360625,0.42307766313493866,0.09603743301927874,0.6721020132180552,0.09574053116695612,4.96,1.155259332053379,7.040000000000001,2.505688376282225,13.2,2.792494541618429,1.7200000000000002,0.7891332702884096
47,pfda_NeuralNetwork__sc3_1,0.520480443533075,0.032190010872422264,0.8554277678756156,0.057836587895038837,0.05797979797979798,0.11595959595959596,0.050025062656641604,0.10005012531328321,0.9733333333333334,0.053333333333333344,0.06895238095238096,0.13790476190476192,0.2562628966790886,0.055912767795187446,0.2791692939854859,0.09821635734262749,6.5200000000000005,1.5361129670774922,19.24,2.8494066330963435,1.0,2.0,0.16,0.32
48,pfda_ensemble-stacked-3_sc3_1,0.7853046308600411,0.07445230110207582,0.9028504740408827,0.054917220510981524,0.8208975091147334,0.0471927574678371,0.7580518027611849,0.08017071761773809,0.7561948051948054,0.12822150020121517,0.9070625728573635,0.04515962846849595,0.5217041847041848,0.10602992944478709,0.7570757561390244,0.05561121127008624,5.0,1.2904497882929777,4.84,1.5449084169689942,15.4,1.9466883616027004,1.6800000000000002,1.0019283093446023
49,pfda_XGBoost_TierSelect-PCA_PHENO_sc3_1,0.6749647675206273,0.054244080625051816,0.8743855057818344,0.03585298036711913,0.6335172722070255,0.09450836824337212,0.5060247126379849,0.12267109017656637,0.7853809523809525,0.13014092457231377,0.8916990910706082,0.05754746477293461,0.3484151586586639,0.07384760727365623,0.5782556628889461,0.08378459271950905,5.32,1.8160066362074567,9.959999999999999,2.5679937767382985,10.28,2.66326170037524,1.3599999999999999,0.7375438337389204
50,pfda_RandomForest_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7164235743461798,0.07084884593357785,0.8783558526690305,0.04899393655918051,0.726556525664785,0.07169393064835061,0.6259086187141107,0.10108222751781484,0.76795670995671,0.11660044149138267,0.8911788890504061,0.0595717283918936,0.412992752861174,0.09478540570321516,0.6581604433436518,0.07498176608687757,5.08,1.1375161682337007,7.6,2.2008378861542957,12.64,1.9964137360383607,1.6,0.940250412559398
51,pfda_RandomForest_LassoSelect_sc3_1,0.7527018216065291,0.08120798956277335,0.8830233563327617,0.054339427381733474,0.8165579741924164,0.058248801399081104,0.7640641987049308,0.09554578283593931,0.7177662337662337,0.11103102006523431,0.8899261053330241,0.048434549378480254,0.5201936951936952,0.1100917799256534,0.750357994629059,0.06372347498508757,4.720000000000001,1.0832295329061248,4.76,1.9719541260252123,15.48,2.0915799939212905,1.9599999999999997,0.9862658679298599
52,pfda_XGBoost__sc3_1,0.6655192303882236,0.0913111444782558,0.8571601232407069,0.0570568491182164,0.6058280281549007,0.23413195268534054,0.5340839450404669,0.22488287943330448,0.7392727272727273,0.1560861464695195,0.71559566182012,0.25929103129898123,0.37041973201564,0.12337341117808284,0.579279661268267,0.16582712323512433,4.8,1.0934095486147979,9.4,4.547546783923577,10.84,4.574784558664804,1.8800000000000001,1.2389745413044249
53,pfda_SwitchModel-LogisticRegression_TierSelect_PHENO-TIER1_sc3_1,0.6479323274070741,0.06779004579426594,0.8512625262496964,0.0377146201123895,0.6998446088959236,0.06956880831268006,0.5950006637146225,0.09659633583093581,0.7347229437229437,0.10559993109149808,0.8725413820785338,0.04557257732730808,0.38035167120461233,0.09274936289459115,0.62624974570102,0.07397786055051869,4.88,1.1825888694662845,8.24,2.1897531106921013,12.0,1.8467193785201055,1.8,0.8421788096856098
54,pfda_XGBoost_PCA_sc3_1,0.6529057607787585,0.07814599776936584,0.8353023320653807,0.0667226519761349,0.717834980325653,0.11979979645925345,0.6570889080408531,0.14789520176723392,0.6343506493506494,0.1427465851049546,0.8108010242251729,0.11156005517931264,0.41521844168902994,0.12004183863174493,0.6501588502452071,0.10510307337529001,4.2,1.230167928158878,6.959999999999999,2.990249772254707,13.280000000000001,3.1197597947691516,2.48,1.1616455715618423
55,pfda_RandomForest_RidgeSelect_sc3_1,0.7251241882232402,0.07370293908021971,0.8811694979656826,0.04451645326159753,0.8009525215744414,0.05866100005706659,0.7446773983707622,0.1035723454971453,0.6930909090909091,0.14146161943563398,0.8853302535098202,0.04378756261324388,0.49919238071869654,0.13767109309033823,0.731471622430543,0.06993192521042071,4.640000000000001,1.4590129082671761,5.200000000000001,2.23312567961714,15.039999999999997,2.0543875427253626,2.04,0.8988635506874239
56,pfda_NeuralNetwork_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7648490449019216,0.08243423712081024,0.9004705064959374,0.048729669544420456,0.8297207532416244,0.05237446957066305,0.7834689160318451,0.08027110666307355,0.7023419913419915,0.11899710712306824,0.8890425254215131,0.04886331291289947,0.5278634698634699,0.06718063337053162,0.7652217205194716,0.05814828016654304,4.680000000000001,1.417520062212588,4.32,1.5017686576222662,15.919999999999998,2.252431657169695,2.0,0.9468984360905657
57,pfda_RandomForest_TierSelect_PHENO_sc3_1,0.7169939344644314,0.057080202429253005,0.9001201981700337,0.030680488322341982,0.7202350917599094,0.05710782694329079,0.609244970132842,0.08530639617591808,0.7958528138528138,0.13593741163278675,0.9138303160547743,0.0457692477332701,0.40733833658601454,0.10017763863889531,0.656504546505746,0.06404716389692004,5.4,1.5875184136461669,7.960000000000001,1.8798332125820032,12.28,1.8763228027105625,1.28,0.7577489888874072
